DB-Plant-No.,Type of Plant,country,Parent Company,company,City,State,Region,Value Chain Step,Plant No.,Last Update,Status of the Plant,Parent Manufacturer,Manufacturer_A,Manufacturer_B,start_year,Year of Modernizing,capacity,Number of Batteries,"Number of Coke Ovens, Total",Coking Process,Coke Ovens: Height,Coke Ovens: Length,Coke Ovens: Width,Coal Volume Per Oven,Pretreatment of Coal,Type of Coal Charging,Coke Cooling,Heat Recovery,Normal Coking Time,Coke Grades,By-products,Additional Information,latitude,longitude,equipment_type,country_internal,latitude_internal,longitude_internal,start_year_internal,capacity_internal,company_internal,region_1,Process,Charged Materials,Additions,Pelletizing Equipment: Type,Pelletizing Equipment: Number,Balling Equipment Diameter,Roasting Equipment: Type,Roasting Equipment: Number,Roasting Equipment: Length or Height,Roasting Equipment: Width or Diameter,Fuel for Roasting Equipment,Pellet Cooling: Type,Pellet Screen Size: Max.,Crushing Strength,Fe-content of Pellets,Number of Sintering Strands,Suction Area: Per Strand,Suction Area: Total,Strand Width,Strand Length,Strand Length for Cooling,Ignition Furnace: Length,Heat Treatment Hood: Length Max.,Grate Bogies: Number,Sinter Strand Speed Max.,Hearth Layer,Total Bed Height Max.,Number of Mixing And Pelletizing Drums,Type of Mixture Feeding,Suction Fan: Output Flow Rate,Suction Fan: Output Temperature,Suction Fan: Average Depression,Dust Removal System,Secondary Dust Removal,Hot Screening,Type of Sinter Cooling,Open Cold Screening Area,Cold Sinter: Grain Size Min.,Cold Sinter: Grain Size Max.,Year of Relining,Working Volume,Inner Volume,Total Volume,Hearth Diameter,Useful Height,Height of Bosh,Height of Belly,Height Underhearth Tuyere Level,Cooling for Bosh,Cooling for Belly and Lower Stack,Number of Tuyeres,Number of Cowpers,Type of Cowpers,Hot Blast Temperature Max.,Blast Output Max.,Injection of Reducing Agents,Top Design,Top Gas Absolute Pressure,Top Gas Expansion Turbine,Top Pressure Recovery Turbine: Rated Power,Type of Burdening,Movable Throat Armour,Number of Iron Tap Holes,Hot Metal Grades,Slag Granulation,Hot Metal Daily Production,Modules: Number,Reduction Vessel: Type,Reduction Vessel: Useful Volume,Reduction Vessel: Inner Diameter,Reduction Vessel: Length Or Width,Reduction Bed: Type,Reduction Bed: Useful Area,Reduction Bed: Width,R.-bed: Length,Charge: Type A,Charge: Type B,Charge: Average Screen Size,Charge: Average Fe-content,Reduction Medium: Derivation A),Reduction Medium: Derivation B),Reduction Medium: Type,Reduction Temperature,Product: Type,Product: Passivation,Briquetting Plants: Number,Product: Grade of Metallization,Energy Consumption for Reduction,CO2 Removal,Reduction Bed: Number,Furnace Active Power,Heat Size,Electrode Diameter,Method of Charging,Type of Furnace,Type of Charge,Number of Additional Furnaces,Tap Weight,Transformer Power Max.,Specific Transformer Power,Pitch Circle Diameter,Secondary Voltage Min.,Secondary Voltage Max.,Shell Diameter,Furnace Cooling,Additional Burners,Oxygen Blowing,Oxygen/Carbon Blowing,Installations for Bath Stirring,Form of Shell/Method of Tapping,Fan Capacity Max.,Environmental Protection Measures,Secondary Metallurgical Equipment,Continuous Casting: Number of Machines,Continuous Casting: Type of Sections,Ingot Casting,Year of Start Up: 1st Converter,Year of Start Up: 2nd Converter,Year of Start Up: 3rd Converter,Blowing Process,Number of Converters in the Plant,Inner Volume After Relining,Specific Volume of Converter,Total Shell Height,Shell Diameter at Bath Level,Removable Bottom,Interchangable Vessels,Oxygen Flow Rate Max.,Hot Metal Treatment,Torpedo / Ladles: Capacity Max.,Hot Metal Mixer 1: Capacity,Hot Metal Mixer 2: Capacity,Converter Gas Recovery,Furnace Contents,Top Electrode Diameter,Number of Top Electrodes,Type of Bottom Electrode,Additional Fuel,Total Number of Furnaces,1st Group: Number of Furnaces,1st Group: Type of Furnace,1st Group: Tap Weight,1st Group: Capacity,2nd Group: Number of Furnaces,2nd Group: Type of Furnace,2nd Group: Tap Weight,2nd Group: Capacity,Fuel for Heating,Heat Weight,Frequency Range,Frequency,Inner Diameter at Top,Inner Diameter at Bottom,Inner Heigth of Furnace,Melting with Vacuum,Refining,Alloying,Temperature Holding,Steel Grades A,Steel Grades B,Steel Grades C,Type,Supporting Steel Plant,Vacuum Degassing,Dephosphorization,Inert-gas Stirring,Analytic Adjustment,Temperature Adjustment,Electromagnetic Stirring,Number of Blowing Stands,Number of Converter Vessels,Converter Volume After Relining,Supporting Melting Facility,Heat Size of Melting Facility,Ingot Thickness / Diameter Min.,Ingot Width / Diameter Max.,Ingot Weight Max.,Current Intensity Max.,Number of Electrodes,Type of Circuitry,Current Flow,Produced Ingots,Degassing Hydrogen,Decarburisation,Oxygen Refining,Improvement of Cleanliness,Homogenisation (light Treatment),Temperature Holding Equipment,Type of Mill,Reheating Furnaces: Number,Reheating Furnaces: Type,Horizontal Stand: Type,Horizontal Stand: Work Roll Diameter,Horizontal Stand: Barrel Length,Horizontal Stand: Type of Mill Drive,Horizontal Stand: Rated Mill Power,Horizontal Stand: Cut-out Torque,Edger: Type,Edger: Roll Diameter,Edger: Roll Barrel Length,Edger: Rated Mill Power,Type of Turnover,Shears: Cutting Force,Rolled Product Cooling: Type,Ingot Weight Blooms Max.,Ingot Weight Slabs Max.,Bloom Size Min.,Bloom Size Max.,Slab Width Max.,Slab Thickness Max.,Rolled Steel Grades A,Rolled Steel Grades B,Machine Type,Casting Radius Min.,Number of Strands,Normally Casted Sections,Billet Size: Min.,Billet Size: Max.,Number of Billet Sections,Additionally Casted Sections A,Additionally Casted Sections B,Casting Speed Max.,Mould Length,Change of Section,Insertion of Dummy Bar,Type of Ladle Stand,Type of Tundish Stand,Tundish Capacity,Cut-to-length: Max.,Type of Billet Cutting,Ladle Capacity,Bloom: Thickness Min.,Bloom: Thickness Max.,Bloom: Width Min.,Bloom: Width Max.,Additionally Casted Sections,Type of Bloom Cutting,Slab Thickness: Min.,Slab Thickness: Max.,Slab Width Min.,Electromagnetic Equipment,Cut-to-lenght: Max.,Type of Cutting,Type of Slab Cutting,Number of Stands,Roughing Stands: Number of Stands,Roughing Stands: Type,Roughing Stands: Lay-out,Roughing Stands: Roll Diameter Max.,Roughing Stands: Rated Mill Power,Finishing Stands: Number of Stands,Finishing Stands: Type,Finishing Stands: Lay-out,Finishing Stands: Roll Diameter Min.,Finishing Stands: Rated Mill Power,Rolling Speed Max.,Charge: Width Max.,Charge: Thickness Max.,Charge: Supplied From,Finished: Width Min.,Finished: Width Max.,Finished: Thickness Min.,Finished: Thickness Max.,Reheating Furnaces: Total Capacity,Roughing Train: Number of Stands,Roughing Train: Type of Stands,Roughing Train: Roll Diameter Max.,Roughing Train: Barrel Length,Finishing Train: Lay-out,Finishing Train: Number of Horizontal Stands,Finishing Train: Horizontal Roll Diameter Max.,Finishing Train: Horizontal Barrel Length,Universal Group: Number of Stands,Universal Group: Horizontal Roll Diameter Max.,Universal Group: Vertical Roll Diameter Max.,Universal Group: Vertical Roll Body Length,Universal Group: Number Flange Edgers,Type of Cooling Bed,Rolled Sections A,Rolled Sections B,Sections: Depth of Web Min.,Sections: Depth of Web Max.,Roughing Train: Number of 2-hi Stands,2-hi Stands: Roll Diameter Max.,2-hi Stands: Barrel Length,Roughing Train: Number of 4-hi Stands,4-hi Stands: Work Roll Diameter Max.,4-hi Stands: Work Roll Body Length,Total Number of Edgers,Coilbox,Finishing Train: Number of Stands,Finishing Train: Type of Stands,Finishing Train: Rated Mill Power,Finishing Train: Type of Roll Adjustment,Finishing Train: Work Roll Diameter Max.,Finishing Train: Work Roll Body Length,Number of Downcoilers,Coil Weight Max.,Strip Width Max.,Strip Thickness Min.,Strip Thickness Max.,Linked Wire Mill Dbno.,Intermediate Train: Number of Stands,Intermediate Train: Type of Stands,Intermediate Train: Roll Diameter Max,Finishing Train: Roll Diameter Max.,Billet: Edge Length Max.,Billet: Length Max.,Cooling Bed: Total Area,Rolled Bar Diameter Min.,Rolled Bar Diameter Max.,Sections: Width Max.,Roughing Train: Barrell Length,Finishing Train: Horizontal Roll Barrel Length,Universal Group: Vertical Roll Diameter,Sections: Height Min.,Sections: Height Max.,Roughing Stand: Work Roll Diameter Max.,Roughing Stand: Backup Roll Diameter,Roughing Stand: Work Roll Body Length,Roughing Stand: Rated Mill Power,Finishing Stand: Work Roll Diameter Max.,Finishing Stand: Backup Roll Diameter,Finishing Stand: Work Roll Body Length,Finishing Stand: Rolling Force Max.,Finishing Stand: Rated Mill Power,Thermomechanical Rolling,Total Cooling Area,Rolled Plate: Thickness Min.,Rolled Plate: Thickness Max.,Rolled Plate: Length Max.,Rolled Plate: Width Max.,Heat Treatment Equipment,Number of Rolling Strands,Type of Wire Cooling,Type of Coilers,Coil Weight Max. Kg,Rolled Wire Diameters Min.,Rolled Wire Diameters Max.,Number of Strands for Wire Rolling,Linked Bar Mill Dbno.,Wire Rolling: Number of Stands,Wire Rolling: Type of Stands,Wire Rolling: Roll Diameter Max.,Process/Type of Plant,Strip Width Min.,Entry: Number of Pay-off Reels,Entry: Coil Weight Max.,Entry: Strip Welder,Entry: Type of Mechanical Descaling,Entry: Pay-off Speed Max.,Entry: Type of Strip Accumulator,Entry: Accumulator Capacity,Pickling: Type of Agent,Pickling: Number of Tanks,Pickling: Total Length of Tanks,Pickling: Temperature Max.,Pickling: Process Speed Max.,Exit: Number of Tension Reels,Exit: Coil Weight Max.,Exit: Coiling Speed Max.,Exit: Type of Strip Accumulator,Exit: Accumulator Capacity,Processed Strip Grades A,Processed Strip Grades B,Additional Inline Equipment,Type of Stands,Type of Rolling,Work Roll Diameter Max.,Backup Roll Diameter,Work Roll Barrel Length,Type of Roll Adjustment,Rated Mill Power,Type of Mill Drive,Number of Pay-off Reels,Rated Power Per Pay-off Reel,Number of Tension Reels,Rated Power Per Tension Reel,Coil Outer Diameter Max.,Rolled Steel Grades C),Type of Roll Gap Set-up,Number Pay-off/reversing Reels,Number Reversing/tension Reels,Outer Diameter of Coils Max.,Rolled Strip Width Min.,Rolled Strip Width Max.,Hot Strip Thickness Max.,Cold Strip Thickness Min.,Cold Strip Thickness Max.,Rolled Strip Grades A,Rolled Strip Grades B,Number of Bases,Number of Annealing Hoods,Number of Cooling Hoods,Outer Coil Diameter Max.,Height of Pile,Annealing Temperature Max.,Number of Piles Per Hood,Charge Weigth Max.,High Convection,Type of Inert Gas,Annealing: Strip Cleaning,Annealing: Heat Cycle,Annealing: Type of Furnace Heating,Annealing: Cooling Cycle,Annealing: Process Speed Min.,Annealing: Process Speed Max.,Rolled Strip Thickness Min.,Rolled Strip Thickness Max.,Type of Temper Rolling,Processing: Pre-treatment,Processing: Electrolyte,Processing: Method of Coating,Processing: Type of Coating,Processing: Post-treatment,Processing: Process Speed Max.,Process/ Type of Plant,Processing: Coating Material,Coating: Type of Strip Cleaning,Coating: Material A,Coating: Material B,Coating: Painting of Stripes,Coating: Post-treatment,Coating: Process Speed Max.
16596,Steel Remelting Furnace,Austria,Voestalpine AG,Voestalpine Böhler Edelstahl,Kapfenberg,,Europe,Secondary Metallurgy,8,07/31/2008,Operating,,,,,,,,,,,,,,,,,,,,,,47.4394,15.2894,Steel Remelting Furnace,Austria,47.4394,15.2894,,,Voestalpine AG,Europe,VAR Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16912,Steel Remelting Furnace,Italy,Valbruna Group,Acc. Valbruna Srl,Vicenza,,Europe,Secondary Metallurgy,2,06/21/2007,Operating,Inteco,Inteco (AT),,2006,,2.5,,,,,,,,,,,,,,,"Elektro-Schlacke Schnell-Umschmelzen (ESSU-Verfahren)
Electro Slag Rapid Remelting (ESRR process)
",45.55,11.55,Steel Remelting Furnace,Italy,45.55,11.55,2006.0,2.5,Valbruna Group,Europe,Esrr®-process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stainless Steel,,,,,,,,,,,,,,,,220,220,2.5,,,,,Rounds � + Squares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17020,Steel Remelting Furnace,France,Swiss Steel AG,Ugitech,Ugine,,Europe,Secondary Metallurgy,1,07/17/2022,Operating,,,,2007,,3,,,,,,,,,,,,,,,"Eigentümer/ownership: Schmolz + Bickenbach AG - (2006, April)",45.7528,6.4197,Steel Remelting Furnace,France,45.7528,6.4197,2007.0,3.0,Swiss Steel AG,Europe,ESR Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17148,Steel Remelting Furnace,Italy,Foroni SpA,Foroni,Gorla Minore,Varese,Europe,Secondary Metallurgy,1,03/05/2007,Operating,,,,,,,,,,,,,,,,,,,,,,45.6435,8.8987,Steel Remelting Furnace,Italy,45.6435,8.8987,,,Foroni SpA,Europe,VAR Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Specialty Alloys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17149,Steel Remelting Furnace,Italy,Foroni SpA,Foroni,Gorla Minore,Varese,Europe,Secondary Metallurgy,2,03/05/2007,Operating,,,,,,,,,,,,,,,,,,,,,,45.6435,8.8987,Steel Remelting Furnace,Italy,45.6435,8.8987,,,Foroni SpA,Europe,VAR Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Specialty Alloys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17150,Steel Remelting Furnace,Italy,Foroni SpA,Foroni,Gorla Minore,Varese,Europe,Secondary Metallurgy,3,03/05/2007,Operating,,,,,,,,,,,,,,,,,,,,,,45.6435,8.8987,Steel Remelting Furnace,Italy,45.6435,8.8987,,,Foroni SpA,Europe,VAR Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Specialty Alloys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17151,Steel Remelting Furnace,Italy,Foroni SpA,Foroni,Gorla Minore,Varese,Europe,Secondary Metallurgy,4,03/05/2007,Operating,,,,,,,,,,,,,,,,,,,,,,45.6435,8.8987,Steel Remelting Furnace,Italy,45.6435,8.8987,,,Foroni SpA,Europe,VAR Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Specialty Alloys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17152,Steel Remelting Furnace,Italy,Foroni SpA,Foroni,Gorla Minore,Varese,Europe,Secondary Metallurgy,5,03/05/2007,Operating,,,,,,,,,,,,,,,,,,,,,,45.6435,8.8987,Steel Remelting Furnace,Italy,45.6435,8.8987,,,Foroni SpA,Europe,VAR Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Specialty Alloys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17378,Steel Remelting Furnace,Germany,Swiss Steel AG,Deutsche Edelstahlwerke,Siegen,,Europe,Secondary Metallurgy,4,05/06/2010,Operating,Inteco,Inteco (AT),,2006,,,,,,,,,,,,,,,,,,50.922844,8.024006,Steel Remelting Furnace,Germany,50.922844,8.024006,2006.0,,Swiss Steel AG,Europe,ESR Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Special Steel,,,,,,,,,,,,,,,,,1250,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17379,Steel Remelting Furnace,Bulgaria,Radomir Metal Ind. Jsc,Radomir Metal Ind. Jsc,Radomir,,Europe,Secondary Metallurgy,1,01/17/2011,Operating,Inteco,Inteco (AT),,2007,,,,,,,,,,,,,,,,,,42.5467,22.9642,Steel Remelting Furnace,Bulgaria,42.5467,22.9642,2007.0,,Radomir Metal Ind. Jsc,Europe,ESR Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forging Steel,,,,,,,,,,,,,,,,,1200,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17389,Steel Remelting Furnace,Germany,Swiss Steel AG,Deutsche Edelstahlwerke,Siegen,,Europe,Secondary Metallurgy,5,05/06/2010,Operating,Inteco,Inteco (AT),,2006,,,,,,,,,,,,,,,,,,50.922844,8.024006,Steel Remelting Furnace,Germany,50.922844,8.024006,2006.0,,Swiss Steel AG,Europe,ESR Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Special Steel,,,,,,,,,,,,,,,,,1250,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17587,Steel Remelting Furnace,Germany,Acerinox SA,VDM Metals,Unna,,Europe,Secondary Metallurgy,3,06/07/2019,Operating,Inteco,Inteco (AT),,2006,,,,,,,,,,,,,,,,,,51.5347,7.6889,Steel Remelting Furnace,Germany,51.5347,7.6889,2006.0,,Acerinox SA,Europe,ESR Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Superalloys,,,,,,,,,,,,,,,,400,600,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18335,Steel Remelting Furnace,United Kingdom,Speciality Steels UK,Speciality Steels UK,Sheffield,,Europe,Secondary Metallurgy,1,08/22/2025,Idle,,,,1983,,1.5,,,,,,,,,,,,,,,,53.3833,-1.4667,Steel Remelting Furnace,United Kingdom,53.3833,-1.4667,1983.0,1.5,Speciality Steels UK,Europe,VAR Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stainless Steel,HSS,,,,,,,,,,,,,,,,914,,,,,,Rounds Ø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18336,Steel Remelting Furnace,United Kingdom,Speciality Steels UK,Speciality Steels UK,Sheffield,,Europe,Secondary Metallurgy,2,08/22/2025,Idle,,,,,,1.5,,,,,,,,,,,,,,,,53.3833,-1.4667,Steel Remelting Furnace,United Kingdom,53.3833,-1.4667,,1.5,Speciality Steels UK,Europe,VAR Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stainless Steel,HSS,,,,,,,,,,,,,,,,914,,,,,,Rounds Ø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
